Country,Crime Type,UN_x,lat_x,lon_x,Year,Value,FIPS,ISO2,ISO3,UN_y,NAME,lat_y,lon_y
Irlande,Participation à un groupe criminel organisé,372.0,53.1763807059,-8.15057983069,2015.0,,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Pédopornographie,372.0,53.1763807059,-8.15057983069,2015.0,8.458333333333334,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Tentative d'homicide volontaire,372.0,53.1763807059,-8.15057983069,2015.0,0.29000000000000004,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Viol,372.0,53.1763807059,-8.15057983069,2015.0,14.556666666666667,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Violence sexuelle,372.0,53.1763807059,-8.15057983069,2015.0,47.41733333333333,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Vol,372.0,53.1763807059,-8.15057983069,2015.0,1457.7866666666666,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Vol d'un véhicule motorisé ou de pièces de celui-ci,372.0,53.1763807059,-8.15057983069,2015.0,146.93333333333334,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Vol par effraction,372.0,53.1763807059,-8.15057983069,2015.0,448.03266666666667,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Vol par effraction de résidences privées,372.0,53.1763807059,-8.15057983069,2015.0,,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,Vol qualifié,372.0,53.1763807059,-8.15057983069,2015.0,48.30133333333333,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande,pots-de-vin,372.0,53.1763807059,-8.15057983069,2015.0,,EI,IE,IRL,372.0,Irlande,53.1763807059,-8.15057983069
Irlande du Nord (Royaume-Uni) (NUTS 2021),Actes contre les systèmes informatiques,,,,2015.0,,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Actes illicites impliquant des drogues ou des précurseurs contrôlés,,,,2015.0,182.19454545454548,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Agression sexuelle,,,,2015.0,71.98181818181818,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Attaque grave,,,,2015.0,69.99636363636364,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Blanchiment d'argent,,,,2015.0,,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Corruption,,,,2015.0,,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Enlèvement,,,,2015.0,3.6336363636363633,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Exploitation sexuelle,,,,2015.0,,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Fraude,,,,2015.0,,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Homicide intentionnel,,,,2015.0,1.2263636363636363,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Participation à un groupe criminel organisé,,,,2015.0,,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Pédopornographie,,,,2015.0,,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Tentative d'homicide volontaire,,,,2015.0,5.763636363636364,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Viol,,,,2015.0,35.60363636363636,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Violence sexuelle,,,,2015.0,133.39090909090908,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Vol,,,,2015.0,1376.0081818181818,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Vol d'un véhicule motorisé ou de pièces de celui-ci,,,,2015.0,118.08818181818182,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Vol par effraction,,,,2015.0,525.2609090909091,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Vol par effraction de résidences privées,,,,2015.0,349.73333333333335,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),Vol qualifié,,,,2015.0,53.342727272727274,UK,GB-NIR,GBR,,Irlande du Nord,,
Irlande du Nord (Royaume-Uni) (NUTS 2021),pots-de-vin,,,,2015.0,,UK,GB-NIR,GBR,,Irlande du Nord,,
Islande,Actes contre les systèmes informatiques,352.0,64.9975884418,-18.6054667962,2015.0,,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Actes illicites impliquant des drogues ou des précurseurs contrôlés,352.0,64.9975884418,-18.6054667962,2015.0,550.7033333333333,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Agression sexuelle,352.0,64.9975884418,-18.6054667962,2015.0,15.937999999999999,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Attaque grave,352.0,64.9975884418,-18.6054667962,2015.0,27.79866666666667,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Blanchiment d'argent,352.0,64.9975884418,-18.6054667962,2015.0,57.798,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Corruption,352.0,64.9975884418,-18.6054667962,2015.0,,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Enlèvement,352.0,64.9975884418,-18.6054667962,2015.0,,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Exploitation sexuelle,352.0,64.9975884418,-18.6054667962,2015.0,25.135,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Fraude,352.0,64.9975884418,-18.6054667962,2015.0,160.275,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Homicide intentionnel,352.0,64.9975884418,-18.6054667962,2015.0,0.5653333333333334,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Participation à un groupe criminel organisé,352.0,64.9975884418,-18.6054667962,2015.0,,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Pédopornographie,352.0,64.9975884418,-18.6054667962,2015.0,5.8125,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Tentative d'homicide volontaire,352.0,64.9975884418,-18.6054667962,2015.0,1.542857142857143,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Viol,352.0,64.9975884418,-18.6054667962,2015.0,48.51733333333333,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Violence sexuelle,352.0,64.9975884418,-18.6054667962,2015.0,160.627,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Vol,352.0,64.9975884418,-18.6054667962,2015.0,1201.18,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Vol d'un véhicule motorisé ou de pièces de celui-ci,352.0,64.9975884418,-18.6054667962,2015.0,66.316,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Vol par effraction,352.0,64.9975884418,-18.6054667962,2015.0,477.23133333333334,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Vol par effraction de résidences privées,352.0,64.9975884418,-18.6054667962,2015.0,157.10166666666666,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,Vol qualifié,352.0,64.9975884418,-18.6054667962,2015.0,16.174666666666667,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Islande,pots-de-vin,352.0,64.9975884418,-18.6054667962,2015.0,,IC,IS,ISL,352.0,Islande,64.9975884418,-18.6054667962
Italie,Actes contre les systèmes informatiques,380.0,42.796506041799994,12.0723678476,2015.0,29.988333333333333,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Actes illicites impliquant des drogues ou des précurseurs contrôlés,380.0,42.796506041799994,12.0723678476,2015.0,56.86533333333333,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Agression sexuelle,380.0,42.796506041799994,12.0723678476,2015.0,7.70625,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Attaque grave,380.0,42.796506041799994,12.0723678476,2015.0,46.06466666666667,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Blanchiment d'argent,380.0,42.796506041799994,12.0723678476,2015.0,3.162857142857143,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Corruption,380.0,42.796506041799994,12.0723678476,2015.0,10.202857142857143,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Enlèvement,380.0,42.796506041799994,12.0723678476,2015.0,0.414,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Exploitation sexuelle,380.0,42.796506041799994,12.0723678476,2015.0,3.924285714285714,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Fraude,380.0,42.796506041799994,12.0723678476,2015.0,497.15714285714284,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Homicide intentionnel,380.0,42.796506041799994,12.0723678476,2015.0,0.7420000000000001,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Participation à un groupe criminel organisé,380.0,42.796506041799994,12.0723678476,2015.0,1.0471428571428572,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Pédopornographie,380.0,42.796506041799994,12.0723678476,2015.0,1.3633333333333333,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Tentative d'homicide volontaire,380.0,42.796506041799994,12.0723678476,2015.0,1.9813333333333332,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Viol,380.0,42.796506041799994,12.0723678476,2015.0,,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Violence sexuelle,380.0,42.796506041799994,12.0723678476,2015.0,8.609,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Vol,380.0,42.796506041799994,12.0723678476,2015.0,1734.9773333333333,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Vol d'un véhicule motorisé ou de pièces de celui-ci,380.0,42.796506041799994,12.0723678476,2015.0,276.262,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Vol par effraction,380.0,42.796506041799994,12.0723678476,2015.0,,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Vol par effraction de résidences privées,380.0,42.796506041799994,12.0723678476,2015.0,310.7493333333333,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,Vol qualifié,380.0,42.796506041799994,12.0723678476,2015.0,68.16133333333333,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Italie,pots-de-vin,380.0,42.796506041799994,12.0723678476,2015.0,0.7228571428571428,IT,IT,ITA,380.0,Italie,42.7965060418,12.0723678476
Kosovo*,Actes contre les systèmes informatiques,,,,2015.0,9.425,KV,XK,XKX,,Kosovo,,
Kosovo*,Actes illicites impliquant des drogues ou des précurseurs contrôlés,,,,2015.0,47.422222222222224,KV,XK,XKX,,Kosovo,,
Kosovo*,Agression sexuelle,,,,2015.0,3.7933333333333334,KV,XK,XKX,,Kosovo,,
Kosovo*,Attaque grave,,,,2015.0,87.17888888888889,KV,XK,XKX,,Kosovo,,
Kosovo*,Blanchiment d'argent,,,,2015.0,0.246,KV,XK,XKX,,Kosovo,,
Kosovo*,Corruption,,,,2015.0,14.68,KV,XK,XKX,,Kosovo,,
Kosovo*,Enlèvement,,,,2015.0,1.4611111111111112,KV,XK,XKX,,Kosovo,,
Kosovo*,Exploitation sexuelle,,,,2015.0,14.137500000000001,KV,XK,XKX,,Kosovo,,
Kosovo*,Fraude,,,,2015.0,31.637999999999998,KV,XK,XKX,,Kosovo,,
Kosovo*,Homicide intentionnel,,,,2015.0,2.8433333333333333,KV,XK,XKX,,Kosovo,,
Kosovo*,Participation à un groupe criminel organisé,,,,2015.0,0.22400000000000003,KV,XK,XKX,,Kosovo,,
Kosovo*,Pédopornographie,,,,2015.0,0.36333333333333334,KV,XK,XKX,,Kosovo,,
Kosovo*,Tentative d'homicide volontaire,,,,2015.0,7.772222222222222,KV,XK,XKX,,Kosovo,,
Kosovo*,Viol,,,,2015.0,2.0344444444444445,KV,XK,XKX,,Kosovo,,
Kosovo*,Violence sexuelle,,,,2015.0,10.66,KV,XK,XKX,,Kosovo,,
Kosovo*,Vol,,,,2015.0,537.12,KV,XK,XKX,,Kosovo,,
Kosovo*,Vol d'un véhicule motorisé ou de pièces de celui-ci,,,,2015.0,15.026666666666667,KV,XK,XKX,,Kosovo,,
Kosovo*,Vol par effraction,,,,2015.0,295.5566666666667,KV,XK,XKX,,Kosovo,,
Kosovo*,Vol par effraction de résidences privées,,,,2015.0,157.70999999999998,KV,XK,XKX,,Kosovo,,
Kosovo*,Vol qualifié,,,,2015.0,19.913333333333334,KV,XK,XKX,,Kosovo,,
Kosovo*,pots-de-vin,,,,2015.0,2.1399999999999997,KV,XK,XKX,,Kosovo,,
Lettonie,Actes contre les systèmes informatiques,428.0,56.857534554,24.9294249471,2015.0,0.7916666666666666,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Actes illicites impliquant des drogues ou des précurseurs contrôlés,428.0,56.857534554,24.9294249471,2015.0,116.09266666666667,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Agression sexuelle,428.0,56.857534554,24.9294249471,2015.0,9.379999999999999,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Attaque grave,428.0,56.857534554,24.9294249471,2015.0,39.789333333333325,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Blanchiment d'argent,428.0,56.857534554,24.9294249471,2015.0,15.528571428571428,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Corruption,428.0,56.857534554,24.9294249471,2015.0,12.255714285714287,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Enlèvement,428.0,56.857534554,24.9294249471,2015.0,0.48200000000000004,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Exploitation sexuelle,428.0,56.857534554,24.9294249471,2015.0,12.597142857142858,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Fraude,428.0,56.857534554,24.9294249471,2015.0,101.78714285714285,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Homicide intentionnel,428.0,56.857534554,24.9294249471,2015.0,4.501333333333333,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Participation à un groupe criminel organisé,428.0,56.857534554,24.9294249471,2015.0,,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Pédopornographie,428.0,56.857534554,24.9294249471,2015.0,10.668333333333335,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Tentative d'homicide volontaire,428.0,56.857534554,24.9294249471,2015.0,0.7653333333333333,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Viol,428.0,56.857534554,24.9294249471,2015.0,6.227333333333333,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Violence sexuelle,428.0,56.857534554,24.9294249471,2015.0,18.422,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Vol,428.0,56.857534554,24.9294249471,2015.0,878.5678571428571,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Vol d'un véhicule motorisé ou de pièces de celui-ci,428.0,56.857534554,24.9294249471,2015.0,51.07928571428572,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Vol par effraction,428.0,56.857534554,24.9294249471,2015.0,145.78214285714287,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Vol par effraction de résidences privées,428.0,56.857534554,24.9294249471,2015.0,48.739285714285714,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,Vol qualifié,428.0,56.857534554,24.9294249471,2015.0,38.45733333333333,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Lettonie,pots-de-vin,428.0,56.857534554,24.9294249471,2015.0,7.607142857142857,LG,LV,LVA,428.0,Lettonie,56.857534554,24.9294249471
Liechtenstein,Actes contre les systèmes informatiques,438.0,47.1518476121,9.55426912972,2015.0,,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Actes illicites impliquant des drogues ou des précurseurs contrôlés,438.0,47.1518476121,9.55426912972,2015.0,1297.96,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Agression sexuelle,438.0,47.1518476121,9.55426912972,2015.0,51.2525,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Attaque grave,438.0,47.1518476121,9.55426912972,2015.0,225.96200000000002,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Blanchiment d'argent,438.0,47.1518476121,9.55426912972,2015.0,158.62714285714287,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Corruption,438.0,47.1518476121,9.55426912972,2015.0,25.93285714285714,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Enlèvement,438.0,47.1518476121,9.55426912972,2015.0,0.0,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Exploitation sexuelle,438.0,47.1518476121,9.55426912972,2015.0,,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Fraude,438.0,47.1518476121,9.55426912972,2015.0,444.8328571428571,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Homicide intentionnel,438.0,47.1518476121,9.55426912972,2015.0,1.1535714285714285,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Participation à un groupe criminel organisé,438.0,47.1518476121,9.55426912972,2015.0,2.66,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Pédopornographie,438.0,47.1518476121,9.55426912972,2015.0,38.41,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Tentative d'homicide volontaire,438.0,47.1518476121,9.55426912972,2015.0,2.2225,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Viol,438.0,47.1518476121,9.55426912972,2015.0,7.284000000000001,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Violence sexuelle,438.0,47.1518476121,9.55426912972,2015.0,22.562,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Vol,438.0,47.1518476121,9.55426912972,2015.0,506.1286666666667,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Vol d'un véhicule motorisé ou de pièces de celui-ci,438.0,47.1518476121,9.55426912972,2015.0,22.314,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Vol par effraction,438.0,47.1518476121,9.55426912972,2015.0,354.7233333333333,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Vol par effraction de résidences privées,438.0,47.1518476121,9.55426912972,2015.0,283.485,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,Vol qualifié,438.0,47.1518476121,9.55426912972,2015.0,6.056,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Liechtenstein,pots-de-vin,438.0,47.1518476121,9.55426912972,2015.0,0.0,LS,LI,LIE,438.0,Liechtenstein,47.1518476121,9.55426912972
Lituanie,Actes contre les systèmes informatiques,440.0,55.3356704206,23.8981221633,2015.0,21.252857142857142,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Actes illicites impliquant des drogues ou des précurseurs contrôlés,440.0,55.3356704206,23.8981221633,2015.0,89.83066666666667,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Agression sexuelle,440.0,55.3356704206,23.8981221633,2015.0,5.153333333333333,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Attaque grave,440.0,55.3356704206,23.8981221633,2015.0,6.491333333333333,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Blanchiment d'argent,440.0,55.3356704206,23.8981221633,2015.0,1.6414285714285715,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Corruption,440.0,55.3356704206,23.8981221633,2015.0,21.554285714285715,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Enlèvement,440.0,55.3356704206,23.8981221633,2015.0,0.754,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Exploitation sexuelle,440.0,55.3356704206,23.8981221633,2015.0,13.705714285714285,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Fraude,440.0,55.3356704206,23.8981221633,2015.0,109.32857142857142,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Homicide intentionnel,440.0,55.3356704206,23.8981221633,2015.0,5.026666666666667,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Participation à un groupe criminel organisé,440.0,55.3356704206,23.8981221633,2015.0,0.16285714285714284,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Pédopornographie,440.0,55.3356704206,23.8981221633,2015.0,6.34,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Tentative d'homicide volontaire,440.0,55.3356704206,23.8981221633,2015.0,0.5833333333333334,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Viol,440.0,55.3356704206,23.8981221633,2015.0,4.453333333333333,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Violence sexuelle,440.0,55.3356704206,23.8981221633,2015.0,9.604666666666667,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Vol,440.0,55.3356704206,23.8981221633,2015.0,677.2466666666667,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Vol d'un véhicule motorisé ou de pièces de celui-ci,440.0,55.3356704206,23.8981221633,2015.0,42.192,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Vol par effraction,440.0,55.3356704206,23.8981221633,2015.0,74.046,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Vol par effraction de résidences privées,440.0,55.3356704206,23.8981221633,2015.0,101.26133333333334,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,Vol qualifié,440.0,55.3356704206,23.8981221633,2015.0,53.23733333333333,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Lituanie,pots-de-vin,440.0,55.3356704206,23.8981221633,2015.0,6.424285714285714,LH,LT,LTU,440.0,Lituanie,55.3356704206,23.8981221633
Luxembourg,Actes contre les systèmes informatiques,442.0,49.770627962,6.08781362543,2015.0,,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Actes illicites impliquant des drogues ou des précurseurs contrôlés,442.0,49.770627962,6.08781362543,2015.0,581.5986666666666,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Agression sexuelle,442.0,49.770627962,6.08781362543,2015.0,58.01285714285715,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Attaque grave,442.0,49.770627962,6.08781362543,2015.0,158.926,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Blanchiment d'argent,442.0,49.770627962,6.08781362543,2015.0,,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Corruption,442.0,49.770627962,6.08781362543,2015.0,0.4471428571428571,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Enlèvement,442.0,49.770627962,6.08781362543,2015.0,7.8919999999999995,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Exploitation sexuelle,442.0,49.770627962,6.08781362543,2015.0,1.08,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Fraude,442.0,49.770627962,6.08781362543,2015.0,260.57,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Homicide intentionnel,442.0,49.770627962,6.08781362543,2015.0,0.7953333333333333,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Participation à un groupe criminel organisé,442.0,49.770627962,6.08781362543,2015.0,6.001428571428571,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Pédopornographie,442.0,49.770627962,6.08781362543,2015.0,,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Tentative d'homicide volontaire,442.0,49.770627962,6.08781362543,2015.0,14.372000000000002,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Viol,442.0,49.770627962,6.08781362543,2015.0,14.982666666666667,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Violence sexuelle,442.0,49.770627962,6.08781362543,2015.0,57.54785714285714,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Vol,442.0,49.770627962,6.08781362543,2015.0,1713.5946666666666,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Vol d'un véhicule motorisé ou de pièces de celui-ci,442.0,49.770627962,6.08781362543,2015.0,175.07866666666666,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Vol par effraction,442.0,49.770627962,6.08781362543,2015.0,547.6286666666667,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Vol par effraction de résidences privées,442.0,49.770627962,6.08781362543,2015.0,354.84000000000003,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,Vol qualifié,442.0,49.770627962,6.08781362543,2015.0,86.64533333333334,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Luxembourg,pots-de-vin,442.0,49.770627962,6.08781362543,2015.0,0.4471428571428571,LU,LU,LUX,442.0,Luxembourg,49.770627962,6.08781362543
Macédoine du Nord,Actes contre les systèmes informatiques,807.0,41.5996826693,21.697475751,2015.0,,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Actes illicites impliquant des drogues ou des précurseurs contrôlés,807.0,41.5996826693,21.697475751,2015.0,24.1075,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
Macédoine du Nord,Agression sexuelle,807.0,41.5996826693,21.697475751,2015.0,5.48,MK,MK,MKD,807.0,Macédoine du Nord,41.5996826693,21.697475751
